id_transaction,Montant_transaction,Type_transaction
998,126.60459831500452,7.0
999,177.17143548220082,9.0
1000,182.36654670874415,7.0
1001,193.39193010762364,7.0
1002,111.34059484445015,7.0
1003,80.00503381284268,9.0
1004,279.8383157054033,9.0
1005,62.19051189146614,7.0
1006,272.6893484465903,7.0
1007,114.6833389250956,7.0
1008,97.78578602481196,9.0
1009,166.87846539941583,10.0
1010,143.31458306027568,7.0
1011,96.26501266080727,10.0
1012,42.0444515475791,7.0
1013,142.66768960117255,9.0
1014,29.758299170917848,7.0
1015,65.57766552857403,7.0
1016,77.14615318272365,7.0
1017,119.88487706895637,9.0
1018,286.3544618826182,7.0
1019,103.29779694209043,2.0
1020,140.38555958736643,7.0
1021,41.11072423333251,7.0
1022,404.593895698088,7.0
1023,157.62598703364657,9.0
1024,191.13630201744053,10.0
1025,136.01095400769609,7.0
1026,82.35292296646679,7.0
1027,21.950590387121892,7.0
1028,157.64825103965384,9.0
1029,66.74369348418395,9.0
1030,41.072579061332796,9.0
1031,178.70498423272772,7.0
1032,235.14162588936364,10.0
1033,242.7162387632967,7.0
1034,120.5100830089995,7.0
1035,99.58978245496279,9.0
1036,81.76664192442269,2.0
1037,159.73522054187566,10.0
1038,15.369170690187696,1.0
1039,198.18730531532373,10.0
1040,137.62173496822098,9.0
1041,38.525041235348894,9.0
1042,85.30576706676034,10.0
1043,256.0508469846232,7.0
1044,78.26890011532463,7.0
1045,42.611949075090564,7.0
1046,292.512065821254,9.0
1047,84.81473865591155,7.0
1048,137.52913258534736,7.0
1049,147.86577493127785,7.0
1050,181.6010773382671,7.0
1051,349.2103396872418,9.0
1052,107.28257975088194,9.0
1053,184.75938159092357,7.0
1054,111.88750366006205,9.0
1055,93.20066589492448,10.0
1056,96.91953161006585,9.0
1057,76.25148184433445,9.0
1058,59.45862138348217,7.0
1059,166.96391676609142,7.0
1060,91.5163157237722,9.0
1061,24.603890876228114,9.0
1062,365.53394072895554,7.0
1063,52.280539246147264,7.0
1064,101.35951814726285,10.0
1065,79.36891266684839,7.0
1066,89.46119009781374,9.0
1067,161.1364428947613,10.0
1068,22.01916330174769,7.0
1069,21.77446382488465,1.0
1070,165.83445577685674,9.0
1071,23.59293258168548,7.0
1072,217.16464900784442,10.0
1073,72.22956262816305,7.0
1074,196.1707678884177,7.0
1075,54.014102320568355,9.0
1076,122.78470499220549,9.0
1077,100.49384653305428,7.0
1078,207.71548846380887,9.0
1079,28.617690115141954,7.0
1080,119.8954833885751,7.0
1081,19.153759329852367,7.0
1082,121.96976016278843,7.0
1083,142.0416357895215,10.0
1084,166.95279128153317,7.0
1085,165.92874196306346,10.0
1086,142.98285619721537,7.0
1087,122.65257143789893,9.0
1088,97.23968205255066,10.0
1089,163.96704631533933,7.0
1090,10.870023466409283,7.0
1091,49.876497040592525,7.0
1092,35.24855454609659,9.0
1093,84.76993519442092,7.0
1094,145.57636285170773,7.0
1095,90.37967244931637,9.0
1096,187.97382941037552,9.0
1097,12.433688110417568,7.0
1098,137.32077019891426,9.0
1099,67.97770895387481,7.0
1100,117.23973869434914,9.0
1101,169.31963772735185,7.0
1102,223.20481418626701,7.0
1103,147.12462070088563,7.0
1104,189.80831264714732,7.0
1105,102.56566440459484,9.0
1106,150.9594628846063,9.0
1107,153.45196001866168,7.0
1108,14.589873131361676,9.0
1109,37.15256076641352,7.0
1110,197.81535274873116,7.0
1111,71.134681290451,7.0
1112,150.80703120372945,7.0
1113,272.71592802621484,1.0
1114,108.23749486746092,7.0
1115,159.39175899719348,2.0
1116,71.67404670226553,9.0
1117,147.71161215587318,7.0
1118,144.4667481454902,9.0
1119,51.278687370297845,9.0
1120,164.36369861452096,7.0
1121,227.12456227496776,9.0
1122,90.45398483370371,7.0
1123,356.4087272917264,7.0
1124,96.86547885349724,7.0
1125,113.82118449968006,7.0
1126,221.64528596607656,10.0
1127,205.44316907019703,9.0
1128,89.01650544347713,7.0
1129,105.05553057078095,2.0
1130,47.8646666174313,9.0
1131,140.86043972971763,9.0
1132,212.42967821834674,9.0
1133,266.3424237580487,7.0
1134,91.67597377922802,7.0
1135,10.698608962853887,7.0
1136,41.56381846251629,9.0
1137,212.38833217695372,7.0
1138,89.37454940953903,7.0
1139,17.735433857517773,7.0
1140,182.14858034515822,7.0
1141,44.86160509388762,7.0
1142,154.40782304610204,7.0
1143,73.86220323173065,9.0
1144,133.25283863808798,1.0
1145,30.096581521183342,9.0
1146,225.08279171598758,7.0
1147,85.19718547392965,7.0
1148,110.22161701226663,10.0
1149,154.24563760593668,10.0
1150,82.42950727032327,7.0
1151,297.38057927173827,9.0
1152,16.132443368848875,7.0
1153,52.815455596320675,7.0
1154,126.4184900524335,9.0
1155,10.8971064744679,9.0
1156,122.0382608621192,7.0
1157,375.7180948944046,7.0
1158,39.166820901367224,7.0
1159,35.46085374448703,7.0
1160,202.98067708680298,9.0
1161,55.94307762615343,9.0
1162,142.881636610394,10.0
1163,23.73950397862722,7.0
1164,229.3632654566804,7.0
1165,182.14128705932785,7.0
1166,164.61160974153546,9.0
1167,50.71616291680967,7.0
1168,67.82138762395397,7.0
1169,94.3355297891448,7.0
1170,136.46814172349258,7.0
1171,76.04127286636289,2.0
1172,135.3061665631363,7.0
1173,88.66303217921214,9.0
1174,63.53782383880675,10.0
1175,111.34151578014134,7.0
1176,80.98273765518653,9.0
1177,486.6589896522257,7.0
1178,12.555858785285974,7.0
1179,125.85292095181042,7.0
1180,140.8321093264253,7.0
1181,44.87836432114442,9.0
1182,54.38456639780751,9.0
1183,136.30979281487726,7.0
1184,113.21392776642341,2.0
1185,191.71479797735861,10.0
1186,115.32836448700694,9.0
1187,63.16143348853746,7.0
1188,75.78595129475143,9.0
1189,85.80830254754582,7.0
1190,71.07864268480455,7.0
1191,183.88012888926312,7.0
1192,67.5031303284055,9.0
1193,277.01818808913526,7.0
1194,153.31472459205008,9.0
1195,133.3671554304197,7.0
1196,263.58043180629977,7.0
1197,18.036993901280056,9.0
1198,163.70490685056083,7.0
1199,175.1051600366915,7.0
1200,129.25540506607288,7.0
1201,84.78683339941465,9.0
1202,282.49877775996146,10.0
1203,286.2571901353254,7.0
1204,136.53043240185607,7.0
1205,122.4940127605254,9.0
1206,119.49443296352793,9.0
1207,41.0908870739926,9.0
1208,97.37608725861787,7.0
1209,53.75116876615367,7.0
1210,75.31896221566122,9.0
1211,45.13315018053938,7.0
1212,143.90832090072192,9.0
1213,198.82724757006062,7.0
1214,35.71031038362202,7.0
1215,92.01928685953628,7.0
1216,197.53883947333142,1.0
1217,165.84716661797296,7.0
1218,117.95682831773244,2.0
1219,64.21992446555129,9.0
1220,124.01583509910586,9.0
1221,271.47619100818594,7.0
1222,108.30462559475677,9.0
1223,66.55067870214654,7.0
1224,171.46945076445311,10.0
1225,129.78373395027256,1.0
1226,187.23222709619748,9.0
1227,251.71009808242252,7.0
1228,39.59115646224,9.0
1229,150.04359771779724,7.0
1230,93.97039870970688,7.0
1231,98.00402502544037,7.0
1232,128.82517319368588,9.0
1233,209.69527376429528,9.0
1234,202.060330073866,7.0
1235,49.086422666470696,9.0
1236,173.3461455675523,7.0
1237,111.75639733228176,7.0
1238,51.143431719728454,7.0
1239,86.05391871243904,7.0
1240,95.103271411279,9.0
1241,231.1479267853809,9.0
1242,225.39696402019004,1.0
1243,266.9504618000625,7.0
1244,85.37921445730275,7.0
1245,191.99275398725325,9.0
1246,255.68549633366024,7.0
1247,255.9118485587257,7.0
1248,160.1301964757513,7.0
1249,90.85745981892772,7.0
1250,142.48152030815558,7.0
1251,44.632630690697546,10.0
1252,45.00087687943537,7.0
1253,180.98000821924717,7.0
1254,193.15752684250117,7.0
1255,16.873796997991985,2.0
1256,10.33485876217403,9.0
1257,122.7895836870853,7.0
1258,188.90585671740303,7.0
1259,78.50327848909895,7.0
1260,184.5780385043486,7.0
1261,36.786917756288716,9.0
1262,198.31816171704554,7.0
1263,212.646001659996,7.0
1264,137.02269110548906,7.0
1265,80.2105807830374,9.0
1266,48.667942315987844,7.0
1267,78.62074418023528,9.0
1268,242.98061511621708,9.0
1269,21.42758834585689,10.0
1270,60.2929561965464,7.0
1271,212.9589490544728,9.0
1272,47.48775694227906,9.0
1273,158.82886614558367,9.0
1274,100.97909073267296,10.0
1275,21.32382881067082,7.0
1276,102.317609520594,7.0
1277,8.006203747827719,7.0
1278,76.20323913389029,7.0
1279,88.27572717328613,7.0
1280,9.865539699459932,7.0
1281,90.70718234474712,7.0
1282,51.15555269348315,7.0
1283,64.38871587692189,7.0
1284,280.80115556996617,7.0
1285,237.32454169530757,7.0
1286,280.5215277229246,7.0
1287,184.0044212708779,7.0
1288,423.27620069193296,7.0
1289,329.62318069738325,7.0
1290,22.325950324629346,9.0
1291,42.30890305461704,7.0
1292,225.50105511541247,7.0
1293,234.0037283711724,7.0
1294,175.32044881342125,7.0
1295,90.25816922660157,7.0
1296,63.274715528540725,7.0
1297,67.24167699645297,7.0
1298,154.57967564248057,7.0
1299,107.78204870101904,7.0
1300,283.15087319259,7.0
1301,73.02473321488188,7.0
1302,251.3192355515562,7.0
1303,148.48930724985226,9.0
1304,202.39478455778774,10.0
1305,6.767386300185249,7.0
1306,143.63914868903856,7.0
1307,159.3361357260611,7.0
1308,73.15303723480636,7.0
1309,51.44372678138433,9.0
1310,117.75939524767664,7.0
1311,211.90347216637147,7.0
1312,141.50058735305274,7.0
1313,245.18791461528298,9.0
1314,71.60545392817048,10.0
1315,124.94847905353113,7.0
1316,190.30926378844424,9.0
1317,80.4677263066381,7.0
1318,74.64800952070367,10.0
1319,232.17447228187214,7.0
1320,55.10354197430131,7.0
1321,166.29914509095263,9.0
1322,239.25293745691886,7.0
1323,189.22216699539646,7.0
1324,124.46225271124788,7.0
1325,24.8399298144248,9.0
1326,116.43544081218892,7.0
1327,148.62858698995188,7.0
1328,222.97847489792943,9.0
1329,75.89015077293331,9.0
1330,261.4133004449208,7.0
1331,281.6040768275347,7.0
1332,13.944025206584895,2.0
1333,22.96536556275779,7.0
1334,244.09872325133202,9.0
1335,96.81619778494318,9.0
1336,38.26477193113086,9.0
1337,230.71989176322998,7.0
1338,208.39837906591208,7.0
1339,15.999376052692375,9.0
1340,224.04087719469612,9.0
1341,146.33052808843308,7.0
1342,196.03735637039256,10.0
1343,98.130637499157,7.0
1344,75.5272341439857,7.0
1345,144.7545937114781,10.0
1346,135.10043353705186,9.0
1347,110.2666602563086,10.0
1348,203.76696846884602,9.0
1349,110.43089392052099,7.0
1350,198.50712538537076,7.0
1351,109.394538175819,9.0
1352,116.24366812805769,7.0
1353,81.81182612261789,7.0
1354,221.5656247409243,2.0
1355,52.43023721371814,7.0
1356,153.12682763221645,7.0
1357,108.41356660773121,7.0
1358,109.46717384090859,7.0
1359,217.11093319237685,7.0
1360,178.57143507761228,7.0
1361,189.8887920345477,9.0
1362,17.953449044420225,9.0
1363,53.288588541226794,7.0
1364,240.8193165704327,7.0
1365,41.64078445187183,7.0
1366,49.2434578389601,7.0
1367,80.14439172575902,9.0
1368,27.899024281198525,7.0
1369,182.78637630815064,9.0
1370,60.65854970857231,7.0
1371,349.71567453356886,9.0
1372,133.33918288650335,9.0
1373,226.87514271909856,7.0
1374,234.92689629780998,10.0
1375,85.50392702244794,7.0
1376,50.39759863465507,9.0
1377,22.43944744701377,7.0
1378,80.21741629259171,7.0
1379,26.894139525736342,9.0
1380,197.8030012572847,9.0
1381,153.95121307990271,7.0
1382,131.66057161754395,7.0
1383,192.70387908364552,7.0
1384,77.79164966086083,9.0
1385,174.54936379792937,7.0
1386,117.84690753877985,1.0
1387,80.58562336292253,9.0
1388,38.33745680369658,9.0
1389,189.24140751821201,7.0
1390,47.10064693954101,9.0
1391,79.41942646167254,7.0
1392,335.56842283809084,7.0
1393,43.462381079187146,9.0
1394,14.435727869081118,7.0
1395,226.8177258456023,9.0
1396,37.790766684673535,7.0
1397,92.32065770304428,7.0
1398,120.8930041574523,7.0
1399,187.70772305966548,7.0
1400,69.5219542814046,10.0
1401,155.6283117414482,7.0
1402,138.13675105865457,9.0
1403,39.902628165959946,7.0
1404,153.68943629441412,9.0
1405,186.831315759639,9.0
1406,127.24356008238287,7.0
1407,140.82849865339784,7.0
1408,140.03586673336494,7.0
1409,138.86024443449858,7.0
1410,116.31375522499985,7.0
1411,188.46488056558698,9.0
1412,145.7030497965419,7.0
1413,77.2773506868611,7.0
1414,297.3627846039556,2.0
1415,220.70901117221896,7.0
1416,188.98658132425385,7.0
1417,183.021526293178,7.0
1418,149.57531143084574,7.0
1419,92.33502036523078,7.0
1420,49.594772930609366,1.0
1421,112.5304211336846,9.0
1422,158.59014713158948,7.0
1423,28.589397367017387,2.0
1424,282.0917235397772,9.0
1425,54.41686377732084,9.0
1426,123.15669123418812,2.0
1427,37.498815404069745,9.0
1428,84.30554168318483,7.0
1429,24.192796408051855,7.0
1430,111.91734706351757,7.0
1431,161.75668839871017,7.0
1432,158.22112758538896,10.0
1433,251.9540280518104,9.0
1434,306.9774459936136,9.0
1435,304.6829612682875,10.0
1436,88.82630988906651,7.0
1437,262.1021431691875,7.0
1438,129.95750200731143,7.0
1439,164.86353901744937,7.0
1440,161.66838590127603,7.0
1441,40.26399629990385,7.0
1442,43.27770967513458,7.0
1443,137.1758394985861,7.0
1444,100.87094307050036,7.0
1445,101.21184498873232,9.0
1446,112.59129656581482,9.0
1447,162.02095081651066,7.0
1448,133.2334603774655,7.0
1449,155.98128313120873,7.0
1450,94.32083187859301,7.0
1451,188.65549865422244,7.0
1452,3.5584140690410884,7.0
1453,12.76045698772584,7.0
1454,219.14776283758903,7.0
1455,144.37976775560352,7.0
1456,246.3557080796262,7.0
1457,85.71008127318481,7.0
1458,34.55718665456705,7.0
1459,382.8913002971804,7.0
1460,83.5669261640903,9.0
1461,118.01842114881836,7.0
1462,232.45237890765117,2.0
1463,316.13080809448525,9.0
1464,73.97764174490509,9.0
1465,235.3935447422147,9.0
1466,249.79903576639103,9.0
1467,68.43529028197361,7.0
1468,81.86985980867264,9.0
1469,158.3298919183856,7.0
1470,117.21118121936762,7.0
1471,249.78157998262515,7.0
1472,112.53758114674828,2.0
1473,122.38968455103014,7.0
1474,247.3563084771912,9.0
1475,162.78152451001085,7.0
1476,91.62933362452878,7.0
1477,271.6756636442021,7.0
1478,94.28943662753021,9.0
1479,137.31245182802041,7.0
1480,177.0110857070531,7.0
1481,110.41057656228372,7.0
1482,14.709532621924822,10.0
1483,113.73547626310356,9.0
1484,184.89447617794033,7.0
1485,208.14733490423518,7.0
1486,32.53056433706174,7.0
1487,188.47730732345607,9.0
1488,82.44009154469757,9.0
1489,140.07521935759425,7.0
1490,144.7927923354487,2.0
1491,103.05138268632577,9.0
1492,184.6434148715461,10.0
1493,266.09613778111844,7.0
1494,164.3223211287592,9.0
1495,58.9916111518432,2.0
1496,6.42951653228514,7.0
1497,5.869478993632244,7.0
1498,154.21308815521368,9.0
1499,64.11898251042982,9.0
1500,55.111676291086404,7.0
1501,128.749590173885,7.0
1502,120.95364610550371,7.0
1503,50.754918630019105,7.0
1504,125.10631616072769,10.0
1505,45.807844572639475,7.0
1506,373.9657059436115,9.0
1507,73.5832086031598,7.0
1508,80.51345030426447,7.0
1509,78.23533036628106,7.0
1510,32.93627694280125,7.0
1511,136.50022627092048,10.0
1512,16.85082590293041,9.0
1513,80.47041307190544,7.0
1514,152.62786338842173,7.0
1515,185.15374829924548,9.0
1516,162.81038344946433,9.0
1517,211.21991302020203,9.0
1518,61.778855287663625,7.0
1519,56.06764708484354,10.0
1520,122.39736687075384,7.0
1521,114.29911841097362,7.0
1522,269.47136295948275,7.0
1523,121.76461548544684,9.0
1524,168.36654857033696,7.0
1525,102.02012574535264,2.0
1526,58.557685760100576,9.0
1527,107.57892645782965,10.0
1528,78.97764369498455,9.0
1529,154.02438450115125,7.0
1530,161.16086514294648,7.0
1531,92.90796376651024,7.0
1532,150.74437173322391,7.0
1533,34.50451096907305,10.0
1534,59.02337450979533,7.0
1535,264.13995536627624,7.0
1536,128.72388414825,9.0
1537,193.65121283991596,7.0
1538,43.568740474913696,7.0
1539,221.30216864815537,9.0
1540,135.19677788241782,7.0
1541,37.84352034192364,7.0
1542,174.26878760888812,9.0
1543,23.047403311781906,1.0
1544,108.99977886584492,7.0
1545,144.5823516243164,10.0
1546,323.24163114257715,7.0
1547,277.31515335958716,7.0
1548,115.59124693768943,9.0
1549,185.65945405374814,7.0
1550,128.48258979445959,7.0
1551,188.81530272809925,7.0
1552,160.6616058219241,9.0
1553,163.47059114670162,7.0
1554,114.68388253969842,7.0
1555,248.90280907474582,7.0
1556,12.919862449488162,7.0
1557,145.31560104759026,7.0
1558,80.43577083240159,9.0
1559,91.59185151458708,7.0
1560,85.5806697763839,9.0
1561,94.9272308167716,7.0
1562,392.1353280619525,10.0
1563,65.10766804242117,7.0
1564,239.02013840605235,9.0
1565,155.8442686147093,9.0
1566,85.76081238463689,9.0
1567,134.7427258059676,7.0
1568,490.0450412465962,9.0
1569,137.82862138229564,7.0
1570,130.41299562800637,7.0
1571,26.420148247275186,9.0
1572,184.1973731353252,9.0
1573,89.692168251694,7.0
1574,139.16355611269208,9.0
1575,145.3899002108241,7.0
1576,97.29358186877563,9.0
1577,136.57340309861212,7.0
1578,88.77650109493942,7.0
1579,170.4157846380549,2.0
1580,230.28455389414023,7.0
1581,127.77630401523709,9.0
1582,291.56524761491613,2.0
1583,130.51731651070662,7.0
1584,115.31422596078224,9.0
1585,36.43691439805823,7.0
1586,69.4512406457873,7.0
1587,144.47392319173656,7.0
1588,22.043433599119357,7.0
1589,86.84370895630221,7.0
1590,183.69660848587608,7.0
1591,25.600899159357816,9.0
1592,58.00487604474769,7.0
1593,213.8231029023177,7.0
1594,114.66312120207928,9.0
1595,66.0098398439129,7.0
1596,11.734924611838794,10.0
1597,20.660371865905745,7.0
1598,57.20491323540166,9.0
1599,281.34152299480996,7.0
1600,202.52477266453084,7.0
1601,112.62513203054644,2.0
1602,134.50959265032728,10.0
1603,265.09874363308603,7.0
1604,53.123953428328626,7.0
1605,154.57626693120332,9.0
1606,129.57811838664094,7.0
1607,167.58295746561845,7.0
1608,229.9073084546184,7.0
1609,163.11396845730155,7.0
1610,139.1493145644846,7.0
1611,213.32351488028397,7.0
1612,86.92984264728216,9.0
1613,55.00785006646198,9.0
1614,183.45858636161984,7.0
1615,184.757314348194,7.0
1616,45.18168431688068,2.0
1617,153.96451061780687,7.0
1618,88.71900372258051,7.0
1619,28.02263295687564,7.0
1620,218.18011753716,7.0
1621,139.79528661760213,9.0
1622,175.84358789221625,10.0
1623,246.1143306147391,7.0
1624,49.67040816219686,9.0
1625,263.0909276216081,9.0
1626,314.9552909202903,7.0
1627,89.02857569669479,9.0
1628,133.96081595822585,7.0
1629,251.81221270722642,10.0
1630,240.58032547692798,7.0
1631,287.14158976334136,7.0
1632,220.63494504868854,9.0
1633,24.681956278163586,7.0
1634,56.965095498178044,7.0
1635,251.8818352146817,7.0
1636,81.31433089478058,9.0
1637,53.069537190980206,7.0
1638,94.32859489959444,9.0
1639,336.30841069931665,7.0
1640,252.95294240514053,7.0
1641,144.35318165448868,7.0
1642,28.31744226052416,7.0
1643,157.3374193130566,9.0
1644,80.51500370057792,10.0
1645,73.8013967872965,7.0
1646,103.0436031980294,9.0
1647,11.402861598289348,1.0
1648,257.46554074717903,7.0
1649,96.46846478740036,7.0
1650,133.67325455719072,7.0
1651,108.59248797588928,9.0
1652,170.525448514707,10.0
1653,126.9478220976038,7.0
1654,139.2325557940311,7.0
1655,49.73499938889787,7.0
1656,69.08306822661285,9.0
1657,261.0610630576137,7.0
1658,179.33260758484641,9.0
1659,176.3298125940549,7.0
1660,41.82558670105772,7.0
1661,394.1615047948397,7.0
1662,32.28962353335686,9.0
1663,256.41858587683083,7.0
1664,202.09541792598358,7.0
1665,180.4261317584554,7.0
1666,74.9201305156472,10.0
1667,44.652102498205174,7.0
1668,1.7333538474059218,7.0
1669,243.5285635810674,7.0
1670,188.8562647458733,1.0
1671,289.20047685439323,7.0
1672,123.8285426970012,7.0
1673,145.47445546429012,7.0
1674,90.28026660850037,7.0
1675,207.91674665592427,9.0
1676,75.7996507470533,7.0
1677,98.33476898920996,9.0
1678,264.743343342324,7.0
1679,60.36365616427864,9.0
1680,101.27234408419407,7.0
1681,49.1614433442745,7.0
1682,40.550906880375926,7.0
1683,122.23649502712904,7.0
1684,43.042841550662146,7.0
1685,226.01828018219794,9.0
1686,91.10451815023464,7.0
1687,26.88868297769677,7.0
1688,193.33622282833923,7.0
1689,293.7593436776344,9.0
1690,361.80348060888883,10.0
1691,107.03131366920807,7.0
1692,168.6827022964037,7.0
1693,229.80263023039475,1.0
1694,36.08325672396187,9.0
1695,91.23284901353607,10.0
1696,155.42644732676638,9.0
1697,180.00837293979862,9.0
1698,24.19017111203945,9.0
1699,164.9246963912407,9.0
1700,143.6518938865834,9.0
1701,213.41149365598224,7.0
1702,219.9620424439282,7.0
1703,207.212071736902,9.0
1704,305.56656569567815,9.0
1705,102.71360297825159,10.0
1706,134.14420668206196,7.0
1707,224.32336746231653,9.0
1708,205.6455017352426,10.0
1709,30.44462581055441,9.0
1710,190.68973483761798,9.0
1711,79.83803302849918,9.0
1712,47.604126825126066,7.0
1713,146.8376631667414,7.0
1714,96.20526445328684,9.0
1715,84.45280897274424,9.0
1716,71.69186663898502,7.0
1717,178.59461997258163,7.0
1718,21.470077419002926,7.0
1719,55.06753116620244,10.0
1720,175.47198231083462,7.0
1721,53.33459999869385,7.0
1722,165.13865356222817,9.0
1723,196.36768335798493,7.0
1724,96.68747917995991,7.0
1725,110.18070396332851,7.0
1726,108.55203690343387,7.0
1727,182.68014428428108,7.0
1728,179.09398189294131,9.0
1729,364.1500869130672,7.0
1730,89.88956271714464,7.0
1731,29.372408491709862,7.0
1732,156.25951959146556,7.0
1733,39.31675949881869,7.0
1734,220.16609558890877,9.0
1735,91.86295687330728,10.0
1736,61.326571268628314,9.0
1737,133.07846874109416,9.0
1738,140.2818590804226,7.0
1739,176.1235159033535,10.0
1740,80.61351250377278,7.0
1741,295.3578895239405,7.0
1742,133.1750042600603,7.0
1743,226.00290326114362,10.0
1744,54.63143648907259,9.0
1745,150.76026612759884,7.0
1746,129.94699298218833,9.0
1747,254.91605470122798,7.0
1748,153.25178634638306,7.0
1749,47.75066328479706,7.0
1750,55.58010941080498,9.0
1751,37.82607703209667,10.0
1752,27.197787113595385,9.0
1753,254.53286685448327,7.0
1754,75.42312725009836,9.0
1755,143.47178552970487,9.0
1756,180.4468079109724,9.0
1757,311.0224086152478,7.0
1758,131.74930245251554,7.0
1759,63.997322767880725,9.0
1760,112.43145180080714,7.0
1761,37.20115789943677,7.0
1762,93.55615326438387,7.0
1763,226.24207747560848,7.0
1764,103.02293680922148,9.0
1765,59.700658973028574,7.0
1766,128.53872002792698,7.0
1767,73.60685246029948,10.0
1768,178.81909849628903,7.0
1769,91.9051809850226,9.0
1770,67.07412768523918,7.0
1771,162.72423982766261,7.0
1772,214.88871580159298,7.0
1773,158.95249870941402,7.0
1774,267.21330183952506,7.0
1775,73.76155652833424,7.0
1776,199.0022151922137,9.0
1777,123.19539134811008,9.0
1778,85.8171265788388,10.0
1779,98.5406941871832,9.0
1780,153.46966596349452,9.0
1781,57.867101780026,9.0
1782,85.86111674372656,2.0
1783,15.947892052153714,7.0
1784,78.24510799768935,9.0
1785,299.6395522159098,7.0
1786,133.42889445258928,7.0
1787,62.95221790751962,9.0
1788,220.47943050098672,10.0
1789,229.26725977596647,9.0
1790,83.1881927043542,10.0
1791,100.14283136279984,7.0
1792,214.73817867634557,7.0
1793,123.542709381573,7.0
1794,50.899058539340956,10.0
1795,167.68540633461387,7.0
1796,273.94505065736183,7.0
1797,66.46989700167126,7.0
1798,242.1707491538303,7.0
1799,184.46294166231897,7.0
1800,85.97474484946268,9.0
1801,190.00450209518,7.0
1802,167.87935313241812,7.0
1803,175.14191218575058,2.0
1804,265.79560604630524,9.0
1805,103.27976448664906,9.0
1806,237.864127485222,7.0
1807,42.84462101087922,9.0
1808,252.54024854445183,7.0
1809,235.64014751363015,7.0
1810,95.23389823562056,7.0
1811,222.02511269699718,7.0
1812,84.12663315087201,9.0
1813,125.65363638603249,7.0
1814,217.72107903240035,7.0
1815,73.0394595733394,9.0
1816,151.21497907917058,7.0
1817,233.48099124166131,10.0
1818,122.6516607451378,7.0
1819,171.23227996015459,7.0
1820,140.90371021936156,10.0
1821,101.4834644416075,2.0
1822,208.51400499017942,7.0
1823,297.6650740214856,10.0
1824,1.4330021169295817,7.0
1825,48.431821167131865,7.0
1826,94.3077919837311,9.0
1827,87.37956204014448,10.0
1828,222.99297302535263,7.0
1829,238.74583177792576,9.0
1830,39.402748760704604,7.0
1831,220.19914162890242,9.0
1832,147.32994441123356,7.0
1833,70.1685143645161,7.0
1834,412.7691750774621,10.0
1835,53.932024826576345,9.0
1836,113.10091194689676,7.0
1837,495.2014815528378,7.0
1838,183.29019673111907,7.0
1839,24.323294095316715,9.0
1840,177.91510818006873,7.0
1841,53.0797298925677,7.0
1842,337.82057576339696,7.0
1843,115.28768741213499,7.0
1844,166.3974872507167,7.0
1845,30.07501275349144,7.0
1846,307.24211634570213,9.0
1847,47.539479193386576,7.0
1848,90.63032102254452,9.0
1849,83.80693555311366,7.0
1850,91.75753130165887,10.0
1851,165.4294890700167,7.0
1852,37.945582931492,9.0
1853,40.281454684226155,9.0
1854,79.92694981461669,9.0
1855,83.64437378691399,7.0
1856,252.19552577789798,7.0
1857,309.3189202577926,10.0
1858,171.70879074608948,7.0
1859,97.74751001879524,7.0
1860,26.02276659904725,7.0
1861,231.21004643775498,7.0
1862,78.03153717364877,7.0
1863,90.25794424641836,7.0
1864,197.06697604739216,9.0
1865,58.30707572340019,7.0
1866,209.45907610623863,9.0
1867,178.51216305508856,9.0
1868,150.83040835833575,9.0
1869,45.211028733655034,9.0
1870,27.725556887815,9.0
1871,95.88970487901035,9.0
1872,123.41798908646207,1.0
1873,124.34053906387848,7.0
1874,186.98459372859568,7.0
1875,119.4337200111338,7.0
1876,108.97283246051805,10.0
1877,164.56374108622424,7.0
1878,109.27128555854885,9.0
1879,125.38791631704012,9.0
1880,131.4454362074635,1.0
1881,86.20056512773606,7.0
1882,121.61610654778082,7.0
1883,107.98991844385672,7.0
1884,311.87259517261003,7.0
1885,87.53571723642864,9.0
1886,15.505304782347046,7.0
1887,267.0236295688851,7.0
1888,20.48532535983809,10.0
1889,45.23247250601354,9.0
1890,130.89530149882964,7.0
1891,131.8911081142113,10.0
1892,170.43844427394782,10.0
1893,131.04992643335817,7.0
1894,198.54757013235024,1.0
1895,85.15760664242586,9.0
1896,109.96307896974469,7.0
1897,190.08715230907933,7.0
1898,121.07324442935035,7.0
1899,118.24232188520105,7.0
1900,101.08398084213823,9.0
1901,281.8768179769492,7.0
1902,113.59500835289593,9.0
1903,98.82711702490671,9.0
1904,144.54737271842498,7.0
1905,71.35910514475955,9.0
1906,61.69206304223754,7.0
1907,137.86729899674404,9.0
1908,260.08997258238463,7.0
1909,23.445626408965587,7.0
1910,64.88121956678,7.0
1911,95.28388368039306,7.0
1912,260.41235662839944,7.0
1913,126.94919821413772,7.0
1914,71.37733667655948,7.0
1915,246.12279078188809,7.0
1916,360.6247105251091,7.0
1917,130.47424101982682,7.0
1918,40.124582380170935,7.0
1919,21.777856611358576,7.0
1920,84.55024053789155,9.0
1921,38.891986522410676,10.0
1922,244.41671615655403,9.0
1923,402.05833779475154,7.0
1924,83.32104131642771,9.0
1925,204.46240280164488,10.0
1926,118.9313407605438,9.0
1927,7.419895504838923,10.0
1928,205.9027905819478,9.0
1929,149.7684671345981,7.0
1930,169.20885245143552,7.0
